Date,Day,Week,Quarter,Month,Year,Media Buyer,Vertical,Source,Revenue,Net Profit,Margin,Incoming,Connected,Converted,No Connect,ACL Sec
2025-06-23,Monday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,145.94,27.18,0.186,28,20,7,8,183
2025-06-23,Monday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,142.26,24.90,0.175,15,12,5,3,532
2025-06-23,Monday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,5424.29,973.90,0.180,451,385,208,66,597
2025-06-23,Monday   ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,7122.42,1399.84,0.197,690,585,318,105,561
2025-06-23,Monday   ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,1546.58,338.66,0.219,268,149,72,119,277
2025-06-23,Monday   ,26,2,June     ,2025,Unik,ACA ENGLISH,NULL,160.23,45.43,0.283,36,27,12,9,86
2025-06-23,Monday   ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,1949.54,544.85,0.279,313,210,109,103,258
2025-06-23,Monday   ,26,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,60.75,15.52,0.255,7,7,3,0,628
2025-06-23,Monday   ,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,340.00,97.77,0.288,34,32,8,2,175
2025-06-24,Tuesday  ,26,2,June     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,596.24,104.95,0.176,65,51,31,14,504
2025-06-24,Tuesday  ,26,2,June     ,2025,Ancelet,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,10
2025-06-24,Tuesday  ,26,2,June     ,2025,Ancelet RTB,ACA ENGLISH,NULL,0.00,-0.53,NULL,11,9,0,2,43
2025-06-24,Tuesday  ,26,2,June     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,346.20,49.41,0.143,20,18,8,2,186
2025-06-24,Tuesday  ,26,2,June     ,2025,Cubatica,MEDICARE ENGLISH,NULL,470.33,73.52,0.156,33,33,21,0,1040
2025-06-24,Tuesday  ,26,2,June     ,2025,Cubatica,MEDICARE SPANISH,NULL,0.00,-0.18,NULL,4,1,0,3,38
2025-06-24,Tuesday  ,26,2,June     ,2025,HAF,ACA ENGLISH,NULL,155.31,42.67,0.275,39,34,7,5,133
2025-06-24,Tuesday  ,26,2,June     ,2025,HAF,MEDICARE ENGLISH,NULL,222.50,60.52,0.272,15,12,8,3,682
2025-06-24,Tuesday  ,26,2,June     ,2025,Idea Clan,ACA ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,2
2025-06-24,Tuesday  ,26,2,June     ,2025,Inulti,ACA ENGLISH,NULL,0.00,-0.74,NULL,12,0,0,12,70
2025-06-24,Tuesday  ,26,2,June     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,96.56,22.43,0.232,14,12,4,2,169
2025-06-24,Tuesday  ,26,2,June     ,2025,Inulti,MEDICARE ENGLISH,NULL,2483.10,521.03,0.210,218,199,115,19,753
2025-06-24,Tuesday  ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,4167.47,657.79,0.158,444,377,209,67,650
2025-06-24,Tuesday  ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,2602.40,712.95,0.274,258,221,146,37,459
2025-06-24,Tuesday  ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,1198.96,197.95,0.165,113,94,55,19,629
2025-06-24,Tuesday  ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,105.50,20.17,0.191,11,7,7,4,131
2025-06-24,Tuesday  ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,5591.25,968.65,0.173,426,389,239,37,651
2025-06-24,Tuesday  ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,8256.07,1541.90,0.187,690,603,369,87,685
2025-06-24,Tuesday  ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,863.21,178.98,0.207,185,76,42,109,315
2025-06-24,Tuesday  ,26,2,June     ,2025,Unik,ACA ENGLISH,NULL,430.80,121.07,0.281,86,76,19,10,128
2025-06-24,Tuesday  ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,2380.89,655.54,0.275,299,219,132,80,299
2025-06-24,Tuesday  ,26,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,87.75,24.54,0.280,6,6,4,0,469
2025-06-24,Tuesday  ,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,731.30,210.26,0.288,62,62,19,0,216
2025-06-25,Wednesday,26,2,June     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,90.00,23.52,0.261,10,8,2,2,252
2025-06-25,Wednesday,26,2,June     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,702.36,108.68,0.155,97,76,33,21,568
2025-06-25,Wednesday,26,2,June     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,839.45,84.97,0.101,28,27,20,1,506
2025-06-25,Wednesday,26,2,June     ,2025,Cubatica,MEDICARE ENGLISH,NULL,305.24,51.32,0.168,31,25,13,6,501
2025-06-25,Wednesday,26,2,June     ,2025,Cubatica,MEDICARE SPANISH,NULL,0.00,-0.21,NULL,6,0,0,6,11
2025-06-25,Wednesday,26,2,June     ,2025,DigiPeak,MEDICARE SPANISH,NULL,124.00,27.92,0.225,30,11,5,19,139
2025-06-25,Wednesday,26,2,June     ,2025,HAF,ACA ENGLISH,NULL,107.46,22.36,0.208,18,16,9,2,163
2025-06-25,Wednesday,26,2,June     ,2025,HAF,MEDICARE ENGLISH,NULL,142.80,40.92,0.287,13,11,8,2,226
2025-06-25,Wednesday,26,2,June     ,2025,Idea Clan,ACA ENGLISH,NULL,124.89,36.19,0.290,12,12,8,0,149
2025-06-25,Wednesday,26,2,June     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,308.68,68.84,0.223,21,18,11,3,661
2025-06-25,Wednesday,26,2,June     ,2025,Inulti,MEDICARE ENGLISH,NULL,3732.77,707.74,0.190,403,341,181,62,604
2025-06-25,Wednesday,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,3236.98,499.87,0.154,328,292,141,36,741
2025-06-25,Wednesday,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,393.44,105.54,0.268,54,36,21,18,402
2025-06-25,Wednesday,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,3810.27,477.40,0.125,366,296,156,70,655
2025-06-25,Wednesday,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,525.17,71.89,0.137,43,33,20,10,630
2025-06-25,Wednesday,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,86.10,10.07,0.117,16,14,5,2,444
2025-06-25,Wednesday,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,youtube,841.69,186.59,0.222,87,72,38,15,353
2025-06-25,Wednesday,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,10177.69,1990.75,0.196,816,723,412,93,703
2025-06-25,Wednesday,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,947.33,161.43,0.170,154,82,44,72,358
2025-06-25,Wednesday,26,2,June     ,2025,Unik,ACA ENGLISH,NULL,411.75,108.44,0.263,65,53,32,12,125
2025-06-25,Wednesday,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,3176.45,742.74,0.234,548,259,177,289,258
2025-06-25,Wednesday,26,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,20.25,5.86,0.289,6,2,1,4,27
2025-06-25,Wednesday,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,860.92,245.02,0.285,65,58,22,7,316
2025-06-26,Thursday ,26,2,June     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,367.40,89.43,0.243,27,24,9,3,355
2025-06-26,Thursday ,26,2,June     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,1391.23,204.61,0.147,144,123,72,21,514
2025-06-26,Thursday ,26,2,June     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,1188.60,187.73,0.158,46,41,28,5,751
2025-06-26,Thursday ,26,2,June     ,2025,Cubatica,MEDICARE ENGLISH,NULL,652.89,110.38,0.169,52,48,34,4,634
2025-06-26,Thursday ,26,2,June     ,2025,Cubatica,MEDICARE SPANISH,NULL,0.00,-0.07,NULL,1,1,0,0,69
2025-06-26,Thursday ,26,2,June     ,2025,DigiPeak,FINAL EXPENSE ENGLISH,NULL,90.00,12.66,0.141,10,9,2,1,111
2025-06-26,Thursday ,26,2,June     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,21.84,4.06,0.186,4,4,1,0,101
2025-06-26,Thursday ,26,2,June     ,2025,DigiPeak,MEDICARE SPANISH,NULL,0.00,-0.18,NULL,4,1,0,3,37
2025-06-26,Thursday ,26,2,June     ,2025,DigiPeak,MEDICARE SPANISH,NULL,10.40,2.95,0.283,1,1,1,0,251
2025-06-26,Thursday ,26,2,June     ,2025,HAF,ACA ENGLISH,NULL,349.37,62.82,0.180,33,31,23,2,340
2025-06-26,Thursday ,26,2,June     ,2025,HAF,FINAL EXPENSE ENGLISH,NULL,45.00,12.77,0.284,1,1,1,0,1220
2025-06-26,Thursday ,26,2,June     ,2025,HAF,MEDICARE ENGLISH,NULL,60.00,16.88,0.281,4,3,2,1,441
2025-06-26,Thursday ,26,2,June     ,2025,Idea Clan,ACA ENGLISH,NULL,116.38,34.40,0.296,9,9,8,0,70
2025-06-26,Thursday ,26,2,June     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,335.91,60.01,0.179,35,24,13,11,548
2025-06-26,Thursday ,26,2,June     ,2025,Inulti,MEDICARE ENGLISH,NULL,7562.00,1406.42,0.186,738,622,376,116,567
2025-06-26,Thursday ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,2699.69,440.12,0.163,325,270,126,55,655
2025-06-26,Thursday ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,458.31,118.52,0.259,44,35,25,9,701
2025-06-26,Thursday ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,7425.19,878.40,0.118,498,462,324,36,779
2025-06-26,Thursday ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,1722.06,197.62,0.115,146,119,75,27,679
2025-06-26,Thursday ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,500.94,60.55,0.121,27,25,20,2,892
2025-06-26,Thursday ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,youtube,1608.42,369.43,0.230,125,110,72,15,638
2025-06-26,Thursday ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,7662.69,1762.75,0.230,624,533,345,91,643
2025-06-26,Thursday ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,262.73,42.54,0.162,36,25,13,11,446
2025-06-26,Thursday ,26,2,June     ,2025,Unik,ACA ENGLISH,NULL,72.27,12.42,0.172,15,11,5,4,190
2025-06-26,Thursday ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,3440.66,775.36,0.225,351,256,139,95,556
2025-06-26,Thursday ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,2761.17,613.73,0.222,309,237,152,72,386
2025-06-26,Thursday ,26,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,63.00,17.25,0.274,4,4,3,0,692
2025-06-26,Thursday ,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,531.89,150.86,0.284,43,43,13,0,312
2025-06-27,Friday   ,26,2,June     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,876.40,211.13,0.241,87,74,21,13,295
2025-06-27,Friday   ,26,2,June     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,2158.95,318.65,0.148,248,196,112,52,450
2025-06-27,Friday   ,26,2,June     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,672.40,113.34,0.169,44,41,16,3,263
2025-06-27,Friday   ,26,2,June     ,2025,Cubatica,MEDICARE ENGLISH,facebook,24.60,4.33,0.176,6,6,2,0,144
2025-06-27,Friday   ,26,2,June     ,2025,Cubatica,MEDICARE ENGLISH,NULL,506.89,84.86,0.167,56,43,28,13,474
2025-06-27,Friday   ,26,2,June     ,2025,Cubatica,MEDICARE SPANISH,NULL,0.00,-0.04,NULL,1,1,0,0,41
2025-06-27,Friday   ,26,2,June     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,30.00,5.44,0.181,2,2,1,0,453
2025-06-27,Friday   ,26,2,June     ,2025,DigiPeak,MEDICARE SPANISH,NULL,10.40,2.91,0.280,3,2,1,1,71
2025-06-27,Friday   ,26,2,June     ,2025,HAF,ACA ENGLISH,NULL,10.00,1.97,0.197,1,1,1,0,34
2025-06-27,Friday   ,26,2,June     ,2025,HAF,MEDICARE ENGLISH,NULL,465.26,127.10,0.273,71,45,31,26,270
2025-06-27,Friday   ,26,2,June     ,2025,Idea Clan,ACA ENGLISH,NULL,50.00,14.20,0.284,5,5,5,0,247
2025-06-27,Friday   ,26,2,June     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,213.00,37.07,0.174,18,15,6,3,489
2025-06-27,Friday   ,26,2,June     ,2025,Inulti,MEDICARE ENGLISH,NULL,7340.56,1356.52,0.185,773,649,360,124,543
2025-06-27,Friday   ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,5907.36,916.66,0.155,813,641,287,172,529
2025-06-27,Friday   ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,891.35,245.98,0.276,71,61,48,10,485
2025-06-27,Friday   ,26,2,June     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,33.98,5.00,0.147,7,7,3,0,821
2025-06-27,Friday   ,26,2,June     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,34.50,9.62,0.279,5,3,3,2,230
2025-06-27,Friday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,4066.25,484.67,0.119,349,307,185,42,585
2025-06-27,Friday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,1343.66,161.19,0.120,110,96,58,14,598
2025-06-27,Friday   ,26,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,373.02,48.08,0.129,27,25,17,2,472
2025-06-27,Friday   ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,youtube,925.06,208.56,0.225,80,66,40,14,652
2025-06-27,Friday   ,26,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,9426.35,2124.86,0.225,844,712,431,132,632
2025-06-27,Friday   ,26,2,June     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,32.00,8.97,0.280,12,12,1,0,61
2025-06-27,Friday   ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,372.90,62.54,0.168,83,35,22,48,219
2025-06-27,Friday   ,26,2,June     ,2025,Unik,ACA ENGLISH,NULL,80.00,14.60,0.183,11,10,8,1,185
2025-06-27,Friday   ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,1281.50,288.81,0.225,209,145,59,64,338
2025-06-27,Friday   ,26,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,2646.65,583.68,0.221,304,230,150,74,398
2025-06-27,Friday   ,26,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,65.25,17.09,0.262,5,5,3,0,817
2025-06-27,Friday   ,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,225.00,64.46,0.286,21,21,5,0,213
2025-06-28,Saturday ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,0.00,-1.33,NULL,12,10,0,2,161
2025-06-28,Saturday ,26,2,June     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,0.00,-0.07,NULL,2,2,0,0,25
2025-06-28,Saturday ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,0.00,-0.35,NULL,5,0,0,5,105
2025-06-28,Saturday ,26,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,0.00,-0.35,NULL,7,7,0,0,53
2025-06-29,Sunday   ,26,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,0.00,-0.32,NULL,4,4,0,0,117
2025-06-29,Sunday   ,26,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,0.00,-0.11,NULL,1,0,0,1,164
2025-06-30,Monday   ,27,2,June     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,215.10,36.37,0.169,24,21,8,3,441
2025-06-30,Monday   ,27,2,June     ,2025,Adsparkx Media,ACA ENGLISH,NULL,20.00,4.36,0.218,3,3,2,0,897
2025-06-30,Monday   ,27,2,June     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,701.00,171.63,0.245,106,94,17,12,112
2025-06-30,Monday   ,27,2,June     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,841.77,124.81,0.148,123,80,46,43,347
2025-06-30,Monday   ,27,2,June     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,360.00,61.62,0.171,23,23,8,0,207
2025-06-30,Monday   ,27,2,June     ,2025,Cubatica,MEDICARE ENGLISH,facebook,213.77,37.99,0.178,25,18,12,7,293
2025-06-30,Monday   ,27,2,June     ,2025,Cubatica,MEDICARE ENGLISH,NULL,279.32,44.10,0.158,15,14,12,1,1311
2025-06-30,Monday   ,27,2,June     ,2025,DigiPeak,FINAL EXPENSE ENGLISH,NULL,0.00,-0.14,NULL,3,3,0,0,50
2025-06-30,Monday   ,27,2,June     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,20.69,2.67,0.129,7,5,1,2,321
2025-06-30,Monday   ,27,2,June     ,2025,DigiPeak,MEDICARE SPANISH,NULL,10.40,2.21,0.213,3,3,1,0,489
2025-06-30,Monday   ,27,2,June     ,2025,HAF,ACA ENGLISH,NULL,50.00,8.53,0.171,5,5,5,0,483
2025-06-30,Monday   ,27,2,June     ,2025,HAF,MEDICARE ENGLISH,NULL,175.05,47.65,0.272,42,12,11,30,174
2025-06-30,Monday   ,27,2,June     ,2025,Idea Clan,ACA ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,3
2025-06-30,Monday   ,27,2,June     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,260.12,43.55,0.167,26,21,9,5,519
2025-06-30,Monday   ,27,2,June     ,2025,Inulti,MEDICARE ENGLISH,NULL,9524.77,1766.45,0.185,1017,883,519,134,545
2025-06-30,Monday   ,27,2,June     ,2025,Leads Icon,FINAL EXPENSE ENGLISH,facebook,495.00,144.06,0.291,33,31,11,2,198
2025-06-30,Monday   ,27,2,June     ,2025,Leads Icon,FINAL EXPENSE ENGLISH,NULL,45.00,12.91,0.287,1,1,1,0,992
2025-06-30,Monday   ,27,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,5561.12,949.95,0.171,552,503,273,49,651
2025-06-30,Monday   ,27,2,June     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,360.95,112.73,0.312,65,36,19,29,235
2025-06-30,Monday   ,27,2,June     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,218.43,48.87,0.224,13,11,9,2,733
2025-06-30,Monday   ,27,2,June     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,0.00,-0.07,NULL,2,0,0,2,15
2025-06-30,Monday   ,27,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,5866.17,679.73,0.116,564,490,276,74,577
2025-06-30,Monday   ,27,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,626.21,102.29,0.163,36,32,23,4,645
2025-06-30,Monday   ,27,2,June     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,355.60,44.10,0.124,31,25,17,6,483
2025-06-30,Monday   ,27,2,June     ,2025,Scalability,MEDICARE ENGLISH,youtube,922.35,202.22,0.219,96,84,47,12,640
2025-06-30,Monday   ,27,2,June     ,2025,Scalability,MEDICARE ENGLISH,NULL,9090.96,2065.72,0.227,786,678,434,108,639
2025-06-30,Monday   ,27,2,June     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,109.00,30.18,0.277,33,26,4,7,96
2025-06-30,Monday   ,27,2,June     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,642.10,100.14,0.156,96,71,40,25,477
2025-06-30,Monday   ,27,2,June     ,2025,Unik,ACA ENGLISH,NULL,50.00,17.20,0.344,6,6,5,0,197
2025-06-30,Monday   ,27,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,2609.07,594.36,0.228,332,241,121,91,406
2025-06-30,Monday   ,27,2,June     ,2025,Unik,MEDICARE ENGLISH,NULL,772.04,176.17,0.228,100,70,48,30,252
2025-06-30,Monday   ,27,2,June     ,2025,Unik,MEDICARE SPANISH,NULL,20.25,4.64,0.229,1,1,1,0,2432
2025-06-30,Monday   ,27,2,June     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,129.66,37.50,0.289,13,13,4,0,159
2025-07-01,Tuesday  ,27,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,5
2025-07-01,Tuesday  ,27,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,287.32,62.24,0.217,51,41,9,10,96
2025-07-01,Tuesday  ,27,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,1009.07,145.30,0.144,120,80,51,40,491
2025-07-01,Tuesday  ,27,3,July     ,2025,Ancelet RTB,FINAL EXPENSE ENGLISH,NULL,195.60,31.34,0.160,15,14,5,1,409
2025-07-01,Tuesday  ,27,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,361.13,60.57,0.168,42,30,18,12,447
2025-07-01,Tuesday  ,27,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,338.30,61.89,0.183,18,16,14,2,1478
2025-07-01,Tuesday  ,27,3,July     ,2025,DigiPeak,FINAL EXPENSE ENGLISH,NULL,0.00,-0.04,NULL,1,0,0,1,8
2025-07-01,Tuesday  ,27,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,20.69,3.48,0.168,10,5,1,5,76
2025-07-01,Tuesday  ,27,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,20.80,5.58,0.268,5,5,2,0,192
2025-07-01,Tuesday  ,27,3,July     ,2025,HAF,ACA ENGLISH,NULL,40.00,6.01,0.150,5,4,4,1,646
2025-07-01,Tuesday  ,27,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,293.49,83.04,0.283,47,26,22,21,157
2025-07-01,Tuesday  ,27,3,July     ,2025,Idea Clan,MEDICARE ENGLISH,NULL,0.00,-0.04,NULL,1,1,0,0,21
2025-07-01,Tuesday  ,27,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,84.68,15.40,0.182,19,18,4,1,118
2025-07-01,Tuesday  ,27,3,July     ,2025,Inulti,MEDICARE ENGLISH,NULL,12027.32,2258.69,0.188,1140,971,550,169,608
2025-07-01,Tuesday  ,27,3,July     ,2025,Leads Icon,FINAL EXPENSE ENGLISH,facebook,180.00,48.38,0.269,13,13,4,0,105
2025-07-01,Tuesday  ,27,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,7221.57,1161.01,0.161,874,741,365,133,541
2025-07-01,Tuesday  ,27,3,July     ,2025,Matt Watt,MEDICARE ENGLISH,NULL,1166.46,326.08,0.280,146,116,69,30,245
2025-07-01,Tuesday  ,27,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,423.19,90.36,0.214,25,23,17,2,1022
2025-07-01,Tuesday  ,27,3,July     ,2025,Maxfort Media,MEDICARE ENGLISH,NULL,58.51,15.41,0.263,6,6,4,0,585
2025-07-01,Tuesday  ,27,3,July     ,2025,Offerstrategy,MEDICARE ENGLISH,NULL,60.00,12.65,0.211,2,2,2,0,976
2025-07-01,Tuesday  ,27,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,facebook,7271.77,929.83,0.128,648,546,324,102,593
2025-07-01,Tuesday  ,27,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,youtube,124.99,16.47,0.132,17,15,6,2,210
2025-07-01,Tuesday  ,27,3,July     ,2025,Paragon Media,MEDICARE ENGLISH,NULL,403.76,46.11,0.114,30,28,17,2,800
2025-07-01,Tuesday  ,27,3,July     ,2025,Scalability,MEDICARE ENGLISH,youtube,1959.15,456.51,0.233,146,127,79,19,657
2025-07-01,Tuesday  ,27,3,July     ,2025,Scalability,MEDICARE ENGLISH,NULL,7120.15,1613.04,0.227,637,543,319,94,627
2025-07-01,Tuesday  ,27,3,July     ,2025,TTS Venture,FINAL EXPENSE ENGLISH,NULL,149.74,41.82,0.279,16,15,6,1,298
2025-07-01,Tuesday  ,27,3,July     ,2025,TTS Venture,MEDICARE ENGLISH,NULL,666.20,99.12,0.149,105,59,35,46,528
2025-07-01,Tuesday  ,27,3,July     ,2025,Unik,ACA ENGLISH,NULL,30.00,4.92,0.164,5,5,3,0,348
2025-07-01,Tuesday  ,27,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,2154.08,492.51,0.229,315,226,95,89,341
2025-07-01,Tuesday  ,27,3,July     ,2025,Unik,MEDICARE ENGLISH,NULL,1156.45,246.50,0.213,156,131,72,25,427
2025-07-01,Tuesday  ,27,3,July     ,2025,Unik,MEDICARE SPANISH,NULL,60.75,16.81,0.277,8,8,3,0,273
2025-07-01,Tuesday  ,27,3,July     ,2025,Unik - Final Expense - Affiliate,FINAL EXPENSE ENGLISH,NULL,70.73,18.25,0.258,10,9,2,1,467
2025-07-02,Wednesday,27,3,July     ,2025,AcquireIQ,FINAL EXPENSE ENGLISH,NULL,0.00,-0.07,NULL,1,1,0,0,92
2025-07-02,Wednesday,27,3,July     ,2025,Adsparkx Media,ACA ENGLISH,NULL,220.00,61.45,0.279,40,26,8,14,172
2025-07-02,Wednesday,27,3,July     ,2025,Adsparkx Media,FINAL EXPENSE ENGLISH,NULL,591.26,122.08,0.206,61,59,23,2,354
2025-07-02,Wednesday,27,3,July     ,2025,Adsparkx Media,MEDICARE ENGLISH,NULL,1833.58,288.47,0.157,177,142,81,35,547
2025-07-02,Wednesday,27,3,July     ,2025,Cubatica,MEDICARE ENGLISH,facebook,436.05,64.39,0.148,44,37,21,7,858
2025-07-02,Wednesday,27,3,July     ,2025,Cubatica,MEDICARE ENGLISH,NULL,150.66,22.43,0.149,16,13,7,3,796
2025-07-02,Wednesday,27,3,July     ,2025,DigiPeak,MEDICARE ENGLISH,NULL,0.00,-0.18,NULL,5,1,0,4,13
2025-07-02,Wednesday,27,3,July     ,2025,DigiPeak,MEDICARE SPANISH,NULL,27.45,6.94,0.253,4,4,2,0,508
2025-07-02,Wednesday,27,3,July     ,2025,HAF,ACA ENGLISH,NULL,410.00,75.39,0.184,53,50,15,3,181
2025-07-02,Wednesday,27,3,July     ,2025,HAF,MEDICARE ENGLISH,NULL,416.05,113.43,0.273,61,37,30,24,294
2025-07-02,Wednesday,27,3,July     ,2025,Idea Clan,ACA ENGLISH,NULL,60.00,16.95,0.283,8,8,2,0,199
2025-07-02,Wednesday,27,3,July     ,2025,Inulti,FINAL EXPENSE ENGLISH,NULL,102.01,18.16,0.178,13,12,4,1,271
